0,,1,2,,3,4,,5,6,,7,8,,9,10,,11,12,,13,14,,15,16,,17,18,,19,20,,21,22,,23,24,,25,26,,27,28,,29,30,,31,32,,33,34,,35,36,,37,38,,39,40,,41,42,,43,44,,45,46,,47,48,,49
42.19,0,-0.0007,112.99,1,0.0063,182.77,1,0.0036,63.85,0,-0.0121,92.14,0,-0.0197,152.53,0,-0.004,70.39,0,-0.0563,38.78,1,0.0073,46.99,1,0.0045,12.17,0,-0.0008,814.96,0,-0.0012,61.23,1,0.0049,48.41,1,0.0104,177.39,0,-0.0137,126.75,0,-0.01,222.12,1,0.0014,32.41,0,-0.0034,54.43,1,0.0007,213.49,0,0,50.95,0,-0.0018,140.51,0,-0.0038,29.15,0,-0.0162,52.56,1,0.004,45.74,1,0.0004,83.45,0,-0.0011
41.68,0,-0.0121,112.69,0,-0.0027,183.48,1,0.0039,63.42,0,-0.0067,91.83,0,-0.0034,151.19,0,-0.0088,70.19,0,-0.0028,38.04,0,-0.0191,47.23,1,0.0051,12.01,0,-0.0131,802.65,0,-0.0151,61.13,0,-0.0016,47.36,0,-0.0217,175.95,0,-0.0081,126.23,0,-0.0041,223.95,1,0.0082,32.17,0,-0.0074,54.04,0,-0.0072,214.76,1,0.0059,49.45,0,-0.0294,139.72,0,-0.0056,29.07,0,-0.0027,52.15,0,-0.0078,44.88,0,-0.0188,83.06,0,-0.0047
42.33,1,0.0156,112.58,0,-0.001,181.76,0,-0.0094,64.28,1,0.0136,93.19,1,0.0148,150.45,0,-0.0049,70.05,0,-0.002,39.21,1,0.0308,46.74,0,-0.0104,11.98,0,-0.0025,810.73,1,0.0101,61.17,1,0.0007,47.5,1,0.003,176.3,1,0.002,126.79,1,0.0044,222.94,0,-0.0045,32.23,1,0.0019,54.19,1,0.0028,212.93,0,-0.0085,50.41,1,0.0194,140.79,1,0.0077,29.27,1,0.0069,52.49,1,0.0065,45.09,1,0.0047,83.24,1,0.0022
42.29,0,-0.0009,112.63,1,0.0004,181.59,0,-0.0009,64.22,0,-0.0009,96.16,1,0.0319,149.41,0,-0.0069,71.62,1,0.0224,39.23,1,0.0005,47.8,1,0.0227,12.09,1,0.0092,810.06,0,-0.0008,61.63,1,0.0075,48.11,1,0.0128,177.59,1,0.0073,126.48,0,-0.0024,225.83,1,0.013,33.74,1,0.0469,53.98,0,-0.0039,212.61,0,-0.0015,50.66,1,0.005,140.41,0,-0.0027,29.49,1,0.0075,52.06,0,-0.0082,45.31,1,0.0049,86.9,1,0.044
41.44,0,-0.0201,113.48,1,0.0075,179.4,0,-0.0121,63.37,0,-0.0132,96.12,0,-0.0004,147.49,0,-0.0129,71.2,0,-0.0059,39.03,0,-0.0051,48.9,1,0.023,11.97,0,-0.0099,802.64,0,-0.0092,61.5,0,-0.0021,47.32,0,-0.0164,175.37,0,-0.0125,123.7,0,-0.022,224.99,0,-0.0037,33.7,0,-0.0012,53.45,0,-0.0098,207.58,0,-0.0237,51.14,1,0.0095,138.32,0,-0.0149,29.12,0,-0.0125,52.12,1,0.0012,44.37,0,-0.0207,86.46,0,-0.0051
42.29,1,0.0205,113.33,0,-0.0013,177.84,0,-0.0087,64.04,1,0.0106,96.91,1,0.0082,152.51,1,0.034,71.33,1,0.0018,39.36,1,0.0085,49.96,1,0.0217,12.07,1,0.0084,804.06,1,0.0018,61.99,1,0.008,47.98,1,0.0139,176.23,1,0.0049,122.32,0,-0.0112,223.14,0,-0.0082,33.4,0,-0.0089,54.14,1,0.0129,207.01,0,-0.0027,52.47,1,0.026,140,1,0.0121,29.15,1,0.001,51.98,0,-0.0027,44.28,0,-0.002,87.28,1,0.0095
42.55,1,0.0061,112.25,0,-0.0095,173.73,0,-0.0231,63.81,0,-0.0036,97.16,1,0.0026,151.01,0,-0.0098,70.52,0,-0.0114,39.98,1,0.0158,49.3,0,-0.0132,12.1,1,0.0025,800.38,0,-0.0046,63.86,1,0.0302,47.8,0,-0.0038,175.04,0,-0.0068,121.13,0,-0.0097,216.56,0,-0.0295,33.56,1,0.0048,53.84,0,-0.0055,201.84,0,-0.025,53.25,1,0.0149,138.49,0,-0.0108,29.19,1,0.0014,51.88,0,-0.0019,43.83,0,-0.0102,87.05,0,-0.0026
42.1,0,-0.0106,110.61,0,-0.0146,172.63,0,-0.0063,63.91,1,0.0016,97.62,1,0.0047,150.48,0,-0.0035,72.63,1,0.0299,40.15,1,0.0043,49.21,0,-0.0018,12.2,1,0.0083,802.79,1,0.003,63.47,0,-0.0061,47.09,0,-0.0149,171.68,0,-0.0192,118.9,0,-0.0184,212.66,0,-0.018,33.1,0,-0.0137,53.53,0,-0.0058,198.87,0,-0.0147,53.73,1,0.009,138.16,0,-0.0024,29.3,1,0.0038,51.26,0,-0.012,43.75,0,-0.0018,86.25,0,-0.0092
42.74,1,0.0152,107.44,0,-0.0287,167.09,0,-0.0321,64.36,1,0.007,94.87,0,-0.0282,149.98,0,-0.0033,68.42,0,-0.058,40.32,1,0.0042,49.2,0,-0.0002,12.48,1,0.023,801.23,0,-0.0019,62.91,0,-0.0088,46.71,0,-0.0081,172.39,1,0.0041,118.54,0,-0.003,208.89,0,-0.0177,33.72,1,0.0187,53.35,0,-0.0034,195.72,0,-0.0158,53.82,1,0.0017,137.6,0,-0.0041,29.1,0,-0.0068,50.27,0,-0.0193,44.99,1,0.0283,87,1,0.0087
42.97,1,0.0054,108.51,1,0.01,166.95,0,-0.0008,61.94,0,-0.0376,91.78,0,-0.0326,149.47,0,-0.0034,71.26,1,0.0415,39.94,0,-0.0094,49.71,1,0.0104,12.39,0,-0.0072,803.08,1,0.0023,63.42,1,0.0081,47.3,1,0.0126,171.64,0,-0.0044,118.03,0,-0.0043,211.24,1,0.0112,33.18,0,-0.016,53.14,0,-0.0039,196.48,1,0.0039,53.98,1,0.003,136.47,0,-0.0082,28.55,0,-0.0189,50.26,0,-0.0002,45.18,1,0.0042,87.04,1,0.0005
42.97,0,0,108.51,0,0,165.63,0,-0.0079,61.76,0,-0.0029,91.02,0,-0.0083,149.99,1,0.0035,70.91,0,-0.0049,38.95,0,-0.0248,49.39,0,-0.0064,12.29,0,-0.0081,800.71,0,-0.003,63.49,1,0.0011,46.82,0,-0.0101,171.33,0,-0.0018,121.74,1,0.0314,212.05,1,0.0038,33.16,0,-0.0006,53.46,1,0.006,196.81,1,0.0017,52.82,0,-0.0215,136.66,1,0.0014,28.21,0,-0.0119,49.92,0,-0.0068,45.33,1,0.0033,86.74,0,-0.0034
43.5,1,0.0123,109.43,1,0.0085,167.12,1,0.009,61.9,1,0.0023,91.95,1,0.0102,150.28,1,0.0019,75.1,1,0.0591,39.77,1,0.0211,48.95,0,-0.0089,12.12,0,-0.0138,814.17,1,0.0168,63.24,0,-0.0039,46.78,0,-0.0009,171.14,0,-0.0011,122.78,1,0.0085,211.59,0,-0.0022,33.71,1,0.0166,53.3,0,-0.003,197.5,1,0.0035,54.2,1,0.0261,138.08,1,0.0104,28.26,1,0.0018,50.19,1,0.0054,45.65,1,0.0071,88.44,1,0.0196
41.16,0,-0.0538,108.94,0,-0.0045,166.88,0,-0.0014,60.86,0,-0.0168,90.58,0,-0.0149,151.01,1,0.0049,72.42,0,-0.0357,38.94,0,-0.0209,47.7,0,-0.0255,11.99,0,-0.0107,809.57,0,-0.0056,62.12,0,-0.0177,45.72,0,-0.0227,169.68,0,-0.0085,121.15,0,-0.0133,209.72,0,-0.0088,32.58,0,-0.0335,52.92,0,-0.0071,195.55,0,-0.0099,53.52,0,-0.0125,134.75,0,-0.0241,27.85,0,-0.0145,49.9,0,-0.0058,45.45,0,-0.0044,87.74,0,-0.0079
40.98,0,-0.0044,111.54,1,0.0239,167.66,1,0.0047,60.69,0,-0.0028,90.55,0,-0.0003,150.46,0,-0.0036,72.23,0,-0.0026,39.27,1,0.0085,47.75,1,0.001,11.96,0,-0.0025,811.77,1,0.0027,62.25,1,0.0021,46.39,1,0.0147,169.72,1,0.0002,122.98,1,0.0151,212.77,1,0.0145,32.81,1,0.0071,53.16,1,0.0045,198.92,1,0.0172,52.88,0,-0.012,135.1,1,0.0026,27.87,1,0.0007,50.3,1,0.008,45.32,0,-0.0029,87.13,0,-0.007
40.98,0,0,112.7,1,0.0104,168.11,1,0.0027,60.41,0,-0.0046,89.34,0,-0.0134,150.22,0,-0.0016,70.63,0,-0.0222,40.01,1,0.0188,47.29,0,-0.0096,11.91,0,-0.0042,804.08,0,-0.0095,62.43,1,0.0029,45.82,0,-0.0123,170.02,1,0.0018,124.63,1,0.0134,214.23,1,0.0069,31.81,0,-0.0305,52.95,0,-0.004,198.79,0,-0.0007,53.69,1,0.0153,134.19,0,-0.0067,27.87,0,0,50.29,0,-0.0002,44.75,0,-0.0126,86.56,0,-0.0065
40.79,0,-0.0046,113.35,1,0.0058,168.93,1,0.0049,60.15,0,-0.0043,88.87,0,-0.0053,150.15,0,-0.0005,74.27,1,0.0515,40.04,1,0.0007,47.53,1,0.0051,11.91,0,0,804.6,1,0.0006,61.61,0,-0.0131,46.73,1,0.0199,170.33,1,0.0018,124.03,0,-0.0048,214.2,0,-0.0001,31.77,0,-0.0013,53.08,1,0.0025,196.99,0,-0.0091,53.2,0,-0.0091,133.92,0,-0.002,27.8,0,-0.0025,50.28,0,-0.0002,44.71,0,-0.0009,86.54,0,-0.0002
40.59,0,-0.0049,113.34,0,-0.0001,169.09,1,0.0009,59.9,0,-0.0042,87.79,0,-0.0122,148.7,0,-0.0097,72.83,0,-0.0194,39.35,0,-0.0172,47.87,1,0.0072,11.88,0,-0.0025,806.84,1,0.0028,61.23,0,-0.0062,47.2,1,0.0101,170.21,0,-0.0007,124.06,1,0.0002,215.11,1,0.0042,31.81,1,0.0013,52.76,0,-0.006,197.49,1,0.0025,53.03,0,-0.0032,134.13,1,0.0016,27.81,1,0.0004,50.43,1,0.003,44.5,0,-0.0047,86.54,0,0
41.17,1,0.0143,114.15,1,0.0071,168.77,0,-0.0019,60.08,1,0.003,88.76,1,0.011,149.11,1,0.0028,72.77,0,-0.0008,39.46,1,0.0028,48.77,1,0.0188,11.89,1,0.0008,821.49,1,0.0182,62.03,1,0.0131,47.03,0,-0.0036,169.95,0,-0.0015,125.11,1,0.0085,215.83,1,0.0033,32.55,1,0.0233,52.61,0,-0.0028,198.44,1,0.0048,53.68,1,0.0123,143.39,1,0.069,28.15,1,0.0122,50.27,0,-0.0032,44.95,1,0.0101,86.77,1,0.0027
40.01,0,-0.0282,115.32,1,0.0102,169.14,1,0.0022,61.25,1,0.0195,91.48,1,0.0306,149.45,1,0.0023,72.82,1,0.0007,40.9,1,0.0365,48.61,0,-0.0033,12.01,1,0.0101,827.09,1,0.0068,62.1,1,0.0011,48.28,1,0.0266,169.91,0,-0.0002,124.58,0,-0.0042,215.19,0,-0.003,32.62,1,0.0022,53.15,1,0.0103,198.46,1,0.0001,55.44,1,0.0328,144.37,1,0.0068,27.76,0,-0.0139,50.38,1,0.0022,45.26,1,0.0069,87.17,1,0.0046
40.74,1,0.0182,114.83,0,-0.0042,168.12,0,-0.006,66.78,1,0.0903,88.44,0,-0.0332,150.04,1,0.0039,72.59,0,-0.0032,41.46,1,0.0137,48.25,0,-0.0074,11.97,0,-0.0033,821.63,0,-0.0066,62.6,1,0.0081,47.18,0,-0.0228,169.86,0,-0.0003,124.13,0,-0.0036,214.12,0,-0.005,32.42,0,-0.0061,53.59,1,0.0083,197.26,0,-0.006,56.57,1,0.0204,145.07,1,0.0048,27.82,1,0.0022,49.14,0,-0.0246,44.93,0,-0.0073,87.21,1,0.0005
40.5,0,-0.0059,115.71,1,0.0077,167.94,0,-0.0011,67.36,1,0.0087,89.28,1,0.0095,148.97,0,-0.0071,74,1,0.0194,41.17,0,-0.007,48.57,1,0.0066,12.02,1,0.0042,824.06,1,0.003,62.59,0,-0.0002,47,0,-0.0038,169.5,0,-0.0021,123.71,0,-0.0034,211.05,0,-0.0143,32.87,1,0.0139,53.63,1,0.0007,196.55,0,-0.0036,55.6,0,-0.0171,145.37,1,0.0021,27.77,0,-0.0018,48.2,0,-0.0191,45.09,1,0.0036,86.62,0,-0.0068
40.41,0,-0.0022,116.75,1,0.009,168.22,1,0.0017,67.09,0,-0.004,90.88,1,0.0179,152.12,1,0.0211,75.06,1,0.0143,41.37,1,0.0049,48.88,1,0.0064,12.19,1,0.0141,835.74,1,0.0142,61.1,0,-0.0238,46.71,0,-0.0062,171.27,1,0.0104,124.38,1,0.0054,211.5,1,0.0021,33.12,1,0.0076,54.18,1,0.0103,197.01,1,0.0023,55.04,0,-0.0101,144.69,0,-0.0047,27.67,0,-0.0036,48.21,1,0.0002,45.52,1,0.0095,86.91,1,0.0033
40.19,0,-0.0054,116.75,0,0,166.87,0,-0.008,66.74,0,-0.0052,89.15,0,-0.019,150.99,0,-0.0074,75.06,0,0,41.21,0,-0.0039,48.5,0,-0.0078,11.85,0,-0.0279,828.55,0,-0.0086,59.96,0,-0.0187,46.6,0,-0.0024,166.23,0,-0.0294,125.52,1,0.0092,212.35,1,0.004,34.12,1,0.0302,53.67,0,-0.0094,197.27,1,0.0013,54.63,0,-0.0074,143.78,0,-0.0063,27.91,1,0.0087,47.84,0,-0.0077,45.72,1,0.0044,86.72,0,-0.0022
39.96,0,-0.0057,115.67,0,-0.0093,169.13,1,0.0135,66.8,1,0.0009,91.27,1,0.0238,150.98,0,-0.0001,74.95,0,-0.0015,41.4,1,0.0046,48.45,0,-0.001,11.88,1,0.0025,822.1,0,-0.0078,59.9,0,-0.001,46.16,0,-0.0094,166.51,1,0.0017,126.2,1,0.0054,213.28,1,0.0044,34.21,1,0.0026,53.63,0,-0.0007,188.38,0,-0.0451,53.98,0,-0.0119,142.23,0,-0.0108,27.96,1,0.0018,47.63,0,-0.0044,46.15,1,0.0094,87.09,1,0.0043
40.29,1,0.0083,115.4,0,-0.0023,165.7,0,-0.0203,66.93,1,0.0019,77.07,0,-0.1556,150.86,0,-0.0008,74.74,0,-0.0028,41.47,1,0.0017,47.06,0,-0.0287,11.74,0,-0.0118,817.35,0,-0.0058,59.94,1,0.0007,45.14,0,-0.0221,165.76,0,-0.0045,125.12,0,-0.0086,202.25,0,-0.0517,34.24,1,0.0009,53.59,0,-0.0007,183.23,0,-0.0273,54.42,1,0.0082,141.94,0,-0.002,27.85,0,-0.0039,48.54,1,0.0191,46.41,1,0.0056,86.92,0,-0.002
39.54,0,-0.0186,116.13,1,0.0063,167.46,1,0.0106,66.45,0,-0.0072,77.73,1,0.0086,149.76,0,-0.0073,75.13,1,0.0052,41.34,0,-0.0031,46.55,0,-0.0108,11.72,0,-0.0017,819.56,1,0.0027,60.22,1,0.0047,45.01,0,-0.0029,165.77,1,0.0001,125.73,1,0.0049,207.75,1,0.0272,34.53,1,0.0085,53.53,0,-0.0011,182.88,0,-0.0019,55.11,1,0.0127,140.35,0,-0.0112,27.98,1,0.0047,48.21,0,-0.0068,46.23,0,-0.0039,84.78,0,-0.0246
39.24,0,-0.0076,117.19,1,0.0091,171.18,1,0.0222,66.42,0,-0.0005,79.85,1,0.0273,147.87,0,-0.0126,75.16,1,0.0004,41.77,1,0.0104,46.51,0,-0.0009,11.74,1,0.0017,809.9,0,-0.0118,60.68,1,0.0076,45.03,1,0.0004,165.3,0,-0.0028,128,1,0.0181,213.72,1,0.0287,34.85,1,0.0093,53.07,0,-0.0086,185.96,1,0.0168,56.23,1,0.0203,141.33,1,0.007,27.84,0,-0.005,48.1,0,-0.0023,46.01,0,-0.0048,83.32,0,-0.0172
39.05,0,-0.0048,115.15,0,-0.0174,169.26,0,-0.0112,66.25,0,-0.0026,80.6,1,0.0094,146.66,0,-0.0082,75.45,1,0.0039,41.88,1,0.0026,46.68,1,0.0037,11.61,0,-0.0111,805.48,0,-0.0055,59.12,0,-0.0257,44.22,0,-0.018,164.25,0,-0.0064,125.89,0,-0.0165,205.72,0,-0.0374,34.68,0,-0.0049,52.5,0,-0.0107,183.25,0,-0.0146,56,0,-0.0041,139.43,0,-0.0134,27.49,0,-0.0126,47.66,0,-0.0091,45.99,0,-0.0004,83.65,1,0.004
38.7,0,-0.009,112.91,0,-0.0195,169.57,1,0.0018,65.45,0,-0.0121,80.8,1,0.0025,146.27,0,-0.0027,75,0,-0.006,41.93,1,0.0012,46.34,0,-0.0073,11.4,0,-0.0181,788.42,0,-0.0212,55.46,0,-0.0619,44.18,0,-0.0009,165.73,1,0.009,123.68,0,-0.0176,205.26,0,-0.0022,34.45,0,-0.0066,52.98,1,0.0091,179.68,0,-0.0195,56.14,1,0.0025,138.98,0,-0.0032,27.28,0,-0.0076,46.94,0,-0.0151,45.24,0,-0.0163,83.45,0,-0.0024
38.38,0,-0.0083,113.27,1,0.0032,170.61,1,0.0061,65.33,0,-0.0018,79.85,0,-0.0118,144.45,0,-0.0124,74.14,0,-0.0115,41.92,0,-0.0002,46,0,-0.0073,11.35,0,-0.0044,782.19,0,-0.0079,56.08,1,0.0112,43.6,0,-0.0131,166.83,1,0.0066,123.84,1,0.0013,203.76,0,-0.0073,34.56,1,0.0032,51.77,0,-0.0228,179.33,0,-0.0019,55.94,0,-0.0036,137.83,0,-0.0083,27.35,1,0.0026,46.87,0,-0.0015,45.34,1,0.0022,83.66,1,0.0025
39.09,1,0.0185,112.98,0,-0.0026,171.61,1,0.0059,65.51,1,0.0028,81.55,1,0.0213,142.24,0,-0.0153,74.37,1,0.0031,42.88,1,0.0229,44.98,0,-0.0222,11.34,0,-0.0009,781.1,0,-0.0014,54.96,0,-0.02,43.98,1,0.0087,166.48,0,-0.0021,123.18,0,-0.0053,205.44,1,0.0082,33.93,0,-0.0182,52.75,1,0.0189,180.28,1,0.0053,57.23,1,0.0231,137.71,0,-0.0009,27.12,0,-0.0084,47.08,1,0.0045,44.6,0,-0.0163,83.57,0,-0.0011
39.86,1,0.0197,115.19,1,0.0196,170.72,0,-0.0052,67,1,0.0227,83.6,1,0.0251,143.54,1,0.0091,76.3,1,0.026,44.21,1,0.031,45.5,1,0.0116,11.58,1,0.0212,802.03,1,0.0268,55,1,0.0007,44.47,1,0.0111,169.74,1,0.0196,124.66,1,0.012,211.73,1,0.0306,35.28,1,0.0398,54.49,1,0.033,181.93,1,0.0092,58.53,1,0.0227,141.93,1,0.0306,27.18,1,0.0022,47.46,1,0.0081,45.4,1,0.0179,85.45,1,0.0225
39.83,0,-0.0008,115.93,1,0.0064,172.92,1,0.0129,67.07,1,0.001,83.4,0,-0.0024,146.09,1,0.0178,76.55,1,0.0033,44.53,1,0.0072,46.21,1,0.0156,11.48,0,-0.0086,811.98,1,0.0124,55.17,1,0.0031,44.75,1,0.0063,171.03,1,0.0076,125.17,1,0.0041,216.38,1,0.022,35.72,1,0.0125,54.62,1,0.0024,183.25,1,0.0073,59.31,1,0.0133,142.9,1,0.0068,27.28,1,0.0037,47.65,1,0.004,45.54,1,0.0031,85.31,0,-0.0016
40.07,1,0.006,109.22,0,-0.0579,169.3,0,-0.0209,68.74,1,0.0249,87.55,1,0.0498,146.79,1,0.0048,75.9,0,-0.0085,45.25,1,0.0162,46.23,1,0.0004,11.58,1,0.0087,805.59,0,-0.0079,55.22,1,0.0009,45.65,1,0.0201,170.39,0,-0.0037,117.49,0,-0.0614,217.46,1,0.005,38.24,1,0.0705,54.58,0,-0.0007,180.78,0,-0.0135,60.13,1,0.0138,141.9,0,-0.007,27.38,1,0.0037,47.86,1,0.0044,47.99,1,0.0538,86.25,1,0.011
40.61,1,0.0135,105.71,0,-0.0321,166.53,0,-0.0164,70.11,1,0.0199,90.5,1,0.0337,146.7,0,-0.0006,73.63,0,-0.0299,45.95,1,0.0155,44.35,0,-0.0407,11.94,1,0.0311,780.29,0,-0.0314,53.34,0,-0.034,45.81,1,0.0035,174.28,1,0.0228,115.06,0,-0.0207,214.74,0,-0.0125,39.29,1,0.0275,53.57,0,-0.0185,182.29,1,0.0084,59.94,0,-0.0032,146.13,1,0.0298,26.48,0,-0.0329,46.69,0,-0.0244,51.63,1,0.0758,87.05,1,0.0093
40.14,0,-0.0116,105.71,0,0,167.66,1,0.0068,70.5,1,0.0056,95.15,1,0.0514,149.36,1,0.0181,74.59,1,0.013,46.38,1,0.0094,44.26,0,-0.002,12.28,1,0.0285,771.75,0,-0.0109,53.42,1,0.0015,45.66,0,-0.0033,175.08,1,0.0046,113.54,0,-0.0132,214.18,0,-0.0026,39.08,0,-0.0053,53.93,1,0.0067,182.61,1,0.0018,60.25,1,0.0052,146.42,1,0.002,26.19,0,-0.011,46.69,0,0,51.73,1,0.0019,85.67,0,-0.0159
39.2,0,-0.0234,102.57,0,-0.0297,171.2,1,0.0211,72.42,1,0.0272,95.5,1,0.0037,152,1,0.0177,72.76,0,-0.0245,47.47,1,0.0235,43.84,0,-0.0095,12.06,0,-0.0179,753.22,0,-0.024,52.78,0,-0.012,47.21,1,0.0339,172.91,0,-0.0124,114.44,1,0.0079,216.45,1,0.0106,39.65,1,0.0146,54.22,1,0.0054,185.59,1,0.0163,62.94,1,0.0446,152.28,1,0.04,25.88,0,-0.0118,46.18,0,-0.0109,53.22,1,0.0288,85.28,0,-0.0046
39.81,1,0.0156,103.49,1,0.009,165.13,0,-0.0355,72.47,1,0.0007,93.7,0,-0.0188,151.15,0,-0.0056,74.02,1,0.0173,47.65,1,0.0038,43.66,0,-0.0041,12.04,0,-0.0017,775.16,1,0.0291,52.09,0,-0.0131,47.75,1,0.0114,174.24,1,0.0077,115.03,1,0.0052,212.12,0,-0.02,38.13,0,-0.0383,54.59,1,0.0068,184.23,0,-0.0073,66.06,1,0.0496,152.23,0,-0.0003,25.63,0,-0.0097,47.37,1,0.0258,52.59,0,-0.0118,86.82,1,0.0181
39.95,1,0.0035,105.43,1,0.0187,166.69,1,0.0094,71.68,0,-0.0109,88.15,0,-0.0592,152.14,1,0.0065,73.31,0,-0.0096,47.38,0,-0.0057,43.88,1,0.005,12,0,-0.0033,779.98,1,0.0062,52.15,1,0.0012,47.94,1,0.004,172.01,0,-0.0128,114.29,0,-0.0064,208.21,0,-0.0184,37.36,0,-0.0202,55.44,1,0.0156,182.94,0,-0.007,65.5,0,-0.0085,151.5,0,-0.0048,25.73,1,0.0039,47.93,1,0.0118,51.68,0,-0.0173,85.75,0,-0.0123
40.39,1,0.011,105.54,1,0.001,164.09,0,-0.0156,71.78,1,0.0014,93.2,1,0.0573,151.2,0,-0.0062,75.19,1,0.0256,48.51,1,0.0238,42.37,0,-0.0344,11.87,0,-0.0108,786.16,1,0.0079,52.29,1,0.0027,48.32,1,0.0079,172.77,1,0.0044,114.78,1,0.0043,204.61,0,-0.0173,37.56,1,0.0054,55.85,1,0.0074,180.68,0,-0.0124,67.86,1,0.036,150.77,0,-0.0048,26.05,1,0.0124,47.84,0,-0.0019,52.49,1,0.0157,85.23,0,-0.0061
39.84,0,-0.0136,105.09,0,-0.0043,162.32,0,-0.0108,71,0,-0.0109,100,1,0.073,150.36,0,-0.0056,77.77,1,0.0343,48.9,1,0.008,42.51,1,0.0033,11.76,0,-0.0093,775.97,0,-0.013,50.86,0,-0.0273,48.45,1,0.0027,172.96,1,0.0011,114.09,0,-0.006,203.97,0,-0.0031,36.55,0,-0.0269,55.77,0,-0.0014,180.83,1,0.0008,68.29,1,0.0063,149.45,0,-0.0088,25.69,0,-0.0138,48.07,1,0.0048,52.82,1,0.0063,85.28,1,0.0006
39.76,0,-0.002,105.91,1,0.0078,159.75,0,-0.0158,71.54,1,0.0076,102.55,1,0.0255,151.17,1,0.0054,76.15,0,-0.0208,48.61,0,-0.0059,43.21,1,0.0165,11.79,1,0.0026,784.8,1,0.0114,52.13,1,0.025,48.31,0,-0.0029,171.52,0,-0.0083,114.35,1,0.0023,201.93,0,-0.01,37.51,1,0.0263,56.1,1,0.0059,179.68,0,-0.0064,68.99,1,0.0103,150.41,1,0.0064,25.51,0,-0.007,48.31,1,0.005,52.12,0,-0.0133,86.49,1,0.0142
38.1,0,-0.0418,107.98,1,0.0195,162.4,1,0.0166,71.72,1,0.0025,105.5,1,0.0288,152.67,1,0.0099,75.57,0,-0.0076,48.9,1,0.006,42.98,0,-0.0053,11.89,1,0.0085,785,1,0.0003,51.56,0,-0.0109,48.58,1,0.0056,171.91,1,0.0023,113.83,0,-0.0045,205.1,1,0.0157,39,1,0.0397,57.12,1,0.0182,181.58,1,0.0106,69.5,1,0.0074,152.26,1,0.0123,25.18,0,-0.0129,49.49,1,0.0244,52.22,1,0.0019,86.68,1,0.0022
38.98,1,0.0231,106.78,0,-0.0111,160.44,0,-0.0121,72.88,1,0.0162,106.55,1,0.01,151.6,0,-0.007,73.95,0,-0.0214,49.21,1,0.0063,42.38,0,-0.014,11.9,1,0.0008,779,0,-0.0076,50.87,0,-0.0134,48.72,1,0.0029,172.25,1,0.002,113.42,0,-0.0036,204.76,0,-0.0017,39.39,1,0.01,57.59,1,0.0082,180.76,0,-0.0045,69.88,1,0.0055,153.54,1,0.0084,24.88,0,-0.0119,50.23,1,0.015,52.16,0,-0.0011,86.92,1,0.0028
39.16,1,0.0046,107.3,1,0.0049,160.9,1,0.0029,72.86,0,-0.0003,107.8,1,0.0117,151.88,1,0.0018,73.73,0,-0.003,49.24,1,0.0006,42.54,1,0.0038,12.04,1,0.0118,780.23,1,0.0016,51.19,1,0.0063,48.85,1,0.0027,173.49,1,0.0072,114.76,1,0.0118,205.73,1,0.0047,39.35,0,-0.001,57.43,0,-0.0028,181.3,1,0.003,70.09,1,0.003,152.81,0,-0.0048,25.19,1,0.0125,50.67,1,0.0088,52.62,1,0.0088,87.12,1,0.0023
38.74,0,-0.0107,106.11,0,-0.0111,163.42,1,0.0157,72.13,0,-0.01,106.1,0,-0.0158,151.25,0,-0.0041,72.93,0,-0.0109,48.49,0,-0.0152,43.05,1,0.012,11.92,0,-0.01,785.79,1,0.0071,49.46,0,-0.0338,48.69,0,-0.0033,172.5,0,-0.0057,116.3,1,0.0134,209.49,1,0.0183,39.45,1,0.0025,57.59,1,0.0028,181.33,1,0.0002,69.25,0,-0.012,152.11,0,-0.0046,24.53,0,-0.0262,51.12,1,0.0089,51.58,0,-0.0198,86.47,0,-0.0075
38.73,0,-0.0003,106.05,0,-0.0006,164.76,1,0.0082,71.49,0,-0.0089,101.4,0,-0.0443,151.48,1,0.0015,72.93,0,0,48.59,1,0.0021,44.01,1,0.0223,11.92,0,0,789.44,1,0.0046,49.25,0,-0.0042,48.84,1,0.0031,172.77,1,0.0016,117.27,1,0.0083,209.61,1,0.0006,38.34,0,-0.0281,58.17,1,0.0101,182.3,1,0.0053,69.72,1,0.0068,157.59,1,0.036,24.49,0,-0.0016,50.96,0,-0.0031,51.86,1,0.0054,85.9,0,-0.0066
38.07,0,-0.017,102.27,0,-0.0356,164.49,0,-0.0016,72.04,1,0.0077,104.8,1,0.0335,150.11,0,-0.009,72,0,-0.0128,48.18,0,-0.0084,44.87,1,0.0195,11.96,1,0.0034,775.88,0,-0.0172,49.03,0,-0.0045,48.72,0,-0.0025,171.74,0,-0.006,114.23,0,-0.0259,209.3,0,-0.0015,37.91,0,-0.0112,57.97,0,-0.0034,179.65,0,-0.0145,68.95,0,-0.011,158.32,1,0.0046,24.44,0,-0.002,49.9,0,-0.0208,52.92,1,0.0204,87.3,1,0.0163
