0,,1,2,,3,4,,5,6,,7,8,,9,10,,11,12,,13,14,,15,16,,17,18,,19,20,,21,22,,23,24,,25,26,,27,28,,29,30,,31,32,,33,34,,35,36,,37,38,,39,40,,41,42,,43,44,,45,46,,47,48,,49
63.36,0,-0.0047,142.42,0,-0.0234,34.25,0,-0.0038,155.54,0,-0.0077,42.08,0,-0.008,67.74,0,-0.0141,88.15,0,-0.0238,15.05,0,-0.0278,67.82,1,0.0006,40.42,0,-0.0307,125.07,0,-0.0098,132.62,0,-0.0037,90.7,0,-0.0021,86.48,0,-0.0003,34.55,0,-0.0325,269,0,-0.0111,51.88,0,-0.0294,44.1,0,-0.0077,42.66,0,-0.0433,50.41,0,-0.0214,52.69,0,-0.0286,23.35,0,-0.0311,53.15,0,-0.0257,131.85,1,0.0151,69.9,0,-0.0011
63.51,1,0.0024,142.65,1,0.0016,34.47,1,0.0064,155.33,0,-0.0014,41.65,0,-0.0102,67.83,1,0.0013,88.15,0,0,15.02,0,-0.002,68.66,1,0.0124,40.35,0,-0.0017,126.21,1,0.0091,132.24,0,-0.0029,91.72,1,0.0112,86.53,1,0.0006,34.39,0,-0.0046,269.42,1,0.0016,52.46,1,0.0112,44,0,-0.0023,42.21,0,-0.0105,50.31,0,-0.002,52.6,0,-0.0017,23.5,1,0.0064,53.09,0,-0.0011,132.41,1,0.0042,70.25,1,0.005
63.04,0,-0.0074,141.84,0,-0.0057,34.29,0,-0.0052,154.65,0,-0.0044,41.65,0,0,67.49,0,-0.005,88.3,1,0.0017,14.68,0,-0.0226,69.6,1,0.0137,41.41,1,0.0263,126.87,1,0.0052,133.85,1,0.0122,93,1,0.014,86.52,0,-0.0001,34.26,0,-0.0038,269.5,1,0.0003,52.37,0,-0.0017,44.02,1,0.0005,42.59,1,0.009,50.86,1,0.0109,52.58,0,-0.0004,23.8,1,0.0128,53.7,1,0.0115,132.09,0,-0.0024,69.86,0,-0.0056
62.83,0,-0.0033,142.02,1,0.0013,34,0,-0.0085,154.04,0,-0.0039,41.68,1,0.0007,67.51,1,0.0003,87.56,0,-0.0084,14.61,0,-0.0048,69.67,1,0.001,41.73,1,0.0077,127.7,1,0.0065,132.48,0,-0.0102,93.68,1,0.0073,86.01,0,-0.0059,34.56,1,0.0088,267.42,0,-0.0077,52.61,1,0.0046,43.8,0,-0.005,42.46,0,-0.0031,51.03,1,0.0033,52.57,0,-0.0002,23.75,0,-0.0021,53.95,1,0.0047,132.8,1,0.0054,69.61,0,-0.0036
62.87,1,0.0006,144.06,1,0.0144,34.18,1,0.0053,154.59,1,0.0036,41.49,0,-0.0046,67.5,0,-0.0001,88.62,1,0.0121,14.75,1,0.0096,70.13,1,0.0066,41.74,1,0.0002,128.25,1,0.0043,131.32,0,-0.0088,93.96,1,0.003,85.82,0,-0.0022,34.71,1,0.0043,267.16,0,-0.001,52.88,1,0.0051,43.53,0,-0.0062,41.58,0,-0.0207,49.87,0,-0.0227,52.2,0,-0.007,23.8,1,0.0021,54,1,0.0009,131.1,0,-0.0128,69.66,1,0.0007
63.4,1,0.0084,145.17,1,0.0077,34.16,0,-0.0006,154.64,1,0.0003,41.56,1,0.0017,67.1,0,-0.0059,90.9,1,0.0257,15.23,1,0.0325,70.61,1,0.0068,42.6,1,0.0206,128.69,1,0.0034,131.32,0,0,94.58,1,0.0066,85.61,0,-0.0024,35.56,1,0.0245,269.12,1,0.0073,54.19,1,0.0248,43.7,1,0.0039,42.49,1,0.0219,50.3,1,0.0086,52.71,1,0.0098,23.95,1,0.0063,53.33,0,-0.0124,131.26,1,0.0012,70.32,1,0.0095
63.78,1,0.006,146.47,1,0.009,34.33,1,0.005,153.98,0,-0.0043,41.45,0,-0.0026,67.26,1,0.0024,90.73,0,-0.0019,15.85,1,0.0407,70.93,1,0.0045,41.96,0,-0.015,129.58,1,0.0069,131.14,0,-0.0014,94.54,0,-0.0004,85.52,0,-0.0011,35.54,0,-0.0006,268.24,0,-0.0033,53.48,0,-0.0131,43.75,1,0.0011,42.8,1,0.0073,50.64,1,0.0068,51.75,0,-0.0182,23.85,0,-0.0042,54.98,1,0.0309,130.55,0,-0.0054,70.74,1,0.006
64.27,1,0.0077,148.06,1,0.0109,34.35,1,0.0006,153.91,0,-0.0005,41.76,1,0.0075,67.53,1,0.004,91.27,1,0.006,15.85,0,0,70.78,0,-0.0021,42.54,1,0.0138,129.61,1,0.0002,131.38,1,0.0018,94.62,1,0.0008,85.34,0,-0.0021,35.41,0,-0.0037,270.54,1,0.0086,53.83,1,0.0065,43.28,0,-0.0107,43.43,1,0.0147,51.18,1,0.0107,52.12,1,0.0071,24.3,1,0.0189,54.69,0,-0.0053,128.13,0,-0.0185,71.59,1,0.012
63.36,0,-0.0142,147.81,0,-0.0017,34.21,0,-0.0041,153.6,0,-0.002,41.55,0,-0.005,67.92,1,0.0058,91.19,0,-0.0009,15.8,0,-0.0032,70.82,1,0.0006,42.3,0,-0.0056,130.13,1,0.004,132.41,1,0.0078,94.45,0,-0.0018,84.79,0,-0.0064,35.36,0,-0.0014,267.6,0,-0.0109,53.76,0,-0.0013,43.08,0,-0.0046,42.84,0,-0.0136,51.88,1,0.0137,51.5,0,-0.0119,24.5,1,0.0082,54.23,0,-0.0084,128.37,1,0.0019,72.08,1,0.0068
63.74,1,0.006,146.92,0,-0.006,34.24,1,0.0009,154.58,1,0.0064,41.57,1,0.0005,67.1,0,-0.0121,90.26,0,-0.0102,15.82,1,0.0013,71.15,1,0.0047,42.45,1,0.0035,129.59,0,-0.0041,133.02,1,0.0046,94.23,0,-0.0023,83.5,0,-0.0152,34.17,0,-0.0337,268.68,1,0.004,54,1,0.0045,43.05,0,-0.0007,42.71,0,-0.003,52.24,1,0.0069,51.55,1,0.001,23.8,0,-0.0286,53.64,0,-0.0109,128.72,1,0.0027,71.83,0,-0.0035
64.01,1,0.0042,145.5,0,-0.0097,34.34,1,0.0029,152.72,0,-0.012,41.69,1,0.0029,66.98,0,-0.0018,90.69,1,0.0048,16.14,1,0.0202,70.58,0,-0.008,40.9,0,-0.0365,130.04,1,0.0035,133.85,1,0.0062,93.83,0,-0.0042,85.06,1,0.0187,34.27,1,0.0029,269.56,1,0.0033,53.07,0,-0.0172,43.46,1,0.0095,42.51,0,-0.0047,52.5,1,0.005,51.46,0,-0.0017,23.95,1,0.0063,54.08,1,0.0082,129.54,1,0.0064,72.01,1,0.0025
63.43,0,-0.0091,143.62,0,-0.0129,34.19,0,-0.0044,152.76,1,0.0003,41.51,0,-0.0043,66.47,0,-0.0076,88.4,0,-0.0253,15.98,0,-0.0099,71.3,1,0.0102,41.31,1,0.01,129.89,0,-0.0012,134.17,1,0.0024,93.69,0,-0.0015,85.24,1,0.0021,34,0,-0.0079,266.98,0,-0.0096,53.35,1,0.0053,44.01,1,0.0127,41.74,0,-0.0181,52.67,1,0.0032,51.04,0,-0.0082,23,0,-0.0397,53.91,0,-0.0031,130.64,1,0.0085,71.65,0,-0.005
63.28,0,-0.0024,143.74,1,0.0008,34.11,0,-0.0023,152.95,1,0.0012,40.6,0,-0.0219,66.48,1,0.0002,89.19,1,0.0089,16.31,1,0.0207,71.58,1,0.0039,41.72,1,0.0099,130.15,1,0.002,134.56,1,0.0029,94.38,1,0.0074,84.37,0,-0.0102,34.16,1,0.0047,267.11,1,0.0005,53.38,1,0.0006,44.11,1,0.0023,42.09,1,0.0084,53.06,1,0.0074,51.35,1,0.0061,22.8,0,-0.0087,54.79,1,0.0163,129.76,0,-0.0067,71.43,0,-0.0031
62.99,0,-0.0046,143.11,0,-0.0044,34.1,0,-0.0003,153.11,1,0.001,40.59,0,-0.0002,66.58,1,0.0015,88.79,0,-0.0045,16.26,0,-0.0031,72.26,1,0.0095,41.81,1,0.0022,130.22,1,0.0005,134.68,1,0.0009,94.5,1,0.0013,84.15,0,-0.0026,33.71,0,-0.0132,270.23,1,0.0117,54.54,1,0.0217,44.18,1,0.0016,41.95,0,-0.0033,53.58,1,0.0098,51.15,0,-0.0039,22.8,0,0,52.7,0,-0.0381,128.93,0,-0.0064,72.9,1,0.0206
64.14,1,0.0183,143.85,1,0.0052,34.04,0,-0.0018,153.45,1,0.0022,40.38,0,-0.0052,66.42,0,-0.0024,88.53,0,-0.0029,16.56,1,0.0185,72.89,1,0.0087,42.32,1,0.0122,130.16,0,-0.0005,135.65,1,0.0072,94.98,1,0.0051,84.72,1,0.0068,33.97,1,0.0077,269.03,0,-0.0044,54.22,0,-0.0059,44.4,1,0.005,41.91,0,-0.001,54.2,1,0.0116,50.78,0,-0.0072,22.85,1,0.0022,52.67,0,-0.0006,129.43,1,0.0039,73.06,1,0.0022
64.98,1,0.0131,144.35,1,0.0035,33.93,0,-0.0032,152.87,0,-0.0038,40.31,0,-0.0017,66.02,0,-0.006,88.02,0,-0.0058,16.6,1,0.0024,72.79,0,-0.0014,43.93,1,0.038,129.95,0,-0.0016,136.83,1,0.0087,95.82,1,0.0088,84.85,1,0.0015,33.92,0,-0.0015,270.27,1,0.0046,55.06,1,0.0155,44.06,0,-0.0077,41.58,0,-0.0079,54.58,1,0.007,50.89,1,0.0022,23.15,1,0.0131,53.03,1,0.0068,129.32,0,-0.0008,73.43,1,0.0051
65.06,1,0.0012,143.83,0,-0.0036,33.92,0,-0.0003,152.46,0,-0.0027,40.56,1,0.0062,66.22,1,0.003,86.34,0,-0.0191,16.41,0,-0.0114,72.93,1,0.0019,43.96,1,0.0007,129.38,0,-0.0044,136.59,0,-0.0018,96.45,1,0.0066,84.92,1,0.0008,33.94,1,0.0006,268.51,0,-0.0065,55.51,1,0.0082,44.39,1,0.0075,41.07,0,-0.0123,54.93,1,0.0064,50.7,0,-0.0037,22.8,0,-0.0151,52.89,0,-0.0026,130.51,1,0.0092,73.44,1,0.0001
64.09,0,-0.0149,142.92,0,-0.0063,33.88,0,-0.0012,152.18,0,-0.0018,40.28,0,-0.0069,66.51,1,0.0044,84.91,0,-0.0166,15.91,0,-0.0305,72.85,0,-0.0011,43.35,0,-0.0139,129.05,0,-0.0026,135.52,0,-0.0078,96,0,-0.0047,84.94,1,0.0002,33.39,0,-0.0162,268,0,-0.0019,54.31,0,-0.0216,44.04,0,-0.0079,40.69,0,-0.0093,54.57,0,-0.0066,49.98,0,-0.0142,22.25,0,-0.0241,51.94,0,-0.018,130.77,1,0.002,73.15,0,-0.0039
64.03,0,-0.0009,147.25,1,0.0303,34,1,0.0035,153.7,1,0.01,40.3,1,0.0005,66.7,1,0.0029,85.28,1,0.0044,16.02,1,0.0069,73.39,1,0.0074,44.23,1,0.0203,129.99,1,0.0073,136.87,1,0.01,96.3,1,0.0031,85.36,1,0.0049,33.9,1,0.0153,269.88,1,0.007,54.72,1,0.0075,44.14,1,0.0023,41.49,1,0.0197,55.26,1,0.0126,50.54,1,0.0112,22.95,1,0.0315,52,1,0.0012,130.91,1,0.0011,73.49,1,0.0046
62.7,0,-0.0208,143.36,0,-0.0264,33.84,0,-0.0047,153.27,0,-0.0028,40.25,0,-0.0012,66.06,0,-0.0096,85.84,1,0.0066,15.74,0,-0.0175,74.24,1,0.0116,43.81,0,-0.0095,129.81,0,-0.0014,135.74,0,-0.0083,96.79,1,0.0051,86.29,1,0.0109,33.69,0,-0.0062,268.78,0,-0.0041,54.42,0,-0.0055,44.74,1,0.0136,41.21,0,-0.0067,54.56,0,-0.0127,49.8,0,-0.0146,22.9,0,-0.0022,51.75,0,-0.0048,131.94,1,0.0079,73.89,1,0.0054
61.96,0,-0.0118,139.76,0,-0.0251,33.61,0,-0.0068,154.46,1,0.0078,40.25,0,0,66.28,1,0.0033,85.53,0,-0.0036,15.06,0,-0.0432,73.87,0,-0.005,44.4,1,0.0135,130.22,1,0.0032,134.68,0,-0.0078,96.52,0,-0.0028,85.62,0,-0.0078,33.79,1,0.003,269.63,1,0.0032,54.65,1,0.0042,44.62,0,-0.0027,42.04,1,0.0201,54.3,0,-0.0048,49.69,0,-0.0022,22.8,0,-0.0044,53.11,1,0.0263,131.5,0,-0.0033,74.07,1,0.0024
61.93,0,-0.0005,141.18,1,0.0102,33.74,1,0.0039,155.36,1,0.0058,40.36,1,0.0027,66.5,1,0.0033,85.51,0,-0.0002,15.09,1,0.002,74.07,1,0.0027,45.22,1,0.0185,131.42,1,0.0092,134.64,0,-0.0003,96.04,0,-0.005,86.03,1,0.0048,34.1,1,0.0092,271.85,1,0.0082,55.95,1,0.0238,44.98,1,0.0081,42.5,1,0.0109,54.53,1,0.0042,50.68,1,0.0199,22.9,1,0.0044,53.88,1,0.0145,130.87,0,-0.0048,74.8,1,0.0099
61.86,0,-0.0011,142.87,1,0.012,33.64,0,-0.003,155.04,0,-0.0021,39.93,0,-0.0107,65.93,0,-0.0086,85.42,0,-0.0011,15.16,1,0.0046,73.68,0,-0.0053,45.15,0,-0.0015,131.52,1,0.0008,134.35,0,-0.0022,95.53,0,-0.0053,85.18,0,-0.0099,33.75,0,-0.0103,273.09,1,0.0046,55.63,0,-0.0057,44.94,0,-0.0009,41.8,0,-0.0165,54.35,0,-0.0033,50.51,0,-0.0034,22.7,0,-0.0087,52.92,0,-0.0178,133.02,1,0.0164,74.94,1,0.0019
62.07,1,0.0034,143.83,1,0.0067,33.74,1,0.003,157.34,1,0.0148,40.02,1,0.0023,66.25,1,0.0049,86.52,1,0.0129,15.15,0,-0.0007,72.5,0,-0.016,46.44,1,0.0286,132.89,1,0.0104,132.79,0,-0.0116,94.71,0,-0.0086,85.99,1,0.0095,33.91,1,0.0047,276.21,1,0.0114,56.49,1,0.0155,45.39,1,0.01,43.56,1,0.0421,54.34,0,-0.0002,51.56,1,0.0208,22.9,1,0.0088,54.03,1,0.021,132.75,0,-0.002,74.78,0,-0.0021
62.5,1,0.0069,152.16,1,0.0579,33.76,1,0.0006,158.81,1,0.0093,39.94,0,-0.002,67.12,1,0.0131,87.01,1,0.0057,15.61,1,0.0304,72.67,1,0.0023,46.61,1,0.0037,133.49,1,0.0045,133.97,1,0.0089,94.27,0,-0.0046,87.38,1,0.0162,33.99,1,0.0024,270.02,0,-0.0224,57.09,1,0.0106,45.51,1,0.0026,44.27,1,0.0163,54.86,1,0.0096,52.13,1,0.0111,23.35,1,0.0197,54.18,1,0.0028,132.92,1,0.0013,75.05,1,0.0036
62.43,0,-0.0011,150.17,0,-0.0131,33.85,1,0.0027,168.01,1,0.0579,40.44,1,0.0125,68.22,1,0.0164,87.06,1,0.0006,15.31,0,-0.0192,71.83,0,-0.0116,46.4,0,-0.0045,132.79,0,-0.0052,127.35,0,-0.0494,94.5,1,0.0024,87.81,1,0.0049,34.38,1,0.0115,270.35,1,0.0012,56.94,0,-0.0026,45.12,0,-0.0086,44.37,1,0.0023,54.45,0,-0.0075,52.12,0,-0.0002,26.05,1,0.1156,53.52,0,-0.0122,132.83,0,-0.0007,75.43,1,0.0051
61.52,0,-0.0146,153.08,1,0.0194,33.86,1,0.0003,166.7,0,-0.0078,39.91,0,-0.0131,68.58,1,0.0053,87.42,1,0.0041,14.88,0,-0.0281,72.16,1,0.0046,43.98,0,-0.0522,133.38,1,0.0044,125.99,0,-0.0107,95.02,1,0.0055,87.42,0,-0.0044,34.54,1,0.0047,271.14,1,0.0029,55.75,0,-0.0209,45,0,-0.0027,43.54,0,-0.0187,54.9,1,0.0083,51.92,0,-0.0038,25.6,0,-0.0173,52.77,0,-0.014,133.52,1,0.0052,75.44,1,0.0001
61.54,1,0.0003,152.2,0,-0.0057,33.92,1,0.0018,165.33,0,-0.0082,39.63,0,-0.007,68.55,0,-0.0004,84.76,0,-0.0304,14.87,0,-0.0007,71.44,0,-0.01,42.62,0,-0.0309,133.74,1,0.0027,126.6,1,0.0048,94.6,0,-0.0044,87.14,0,-0.0032,34.64,1,0.0029,269.45,0,-0.0062,56.22,1,0.0084,45.03,1,0.0007,43.37,0,-0.0039,54.41,0,-0.0089,51.28,0,-0.0123,26.05,1,0.0176,52.36,0,-0.0078,133.56,1,0.0003,75.18,0,-0.0034
60.82,0,-0.0117,155.35,1,0.0207,33.78,0,-0.0041,166.62,1,0.0078,39.1,0,-0.0134,68.11,0,-0.0064,83.46,0,-0.0153,14.82,0,-0.0034,71.2,0,-0.0034,42.08,0,-0.0127,135.11,1,0.0102,126.97,1,0.0029,94.69,1,0.001,87.18,1,0.0005,34.2,0,-0.0127,268.43,0,-0.0038,56.28,1,0.0011,44.06,0,-0.0215,43.74,1,0.0085,54.76,1,0.0064,51.7,1,0.0082,26.2,1,0.0058,52.25,0,-0.0021,133.04,0,-0.0039,75.23,1,0.0007
60.04,0,-0.0128,156.45,1,0.0071,33.61,0,-0.005,167.25,1,0.0038,38.95,0,-0.0038,68.59,1,0.007,83.54,1,0.001,14.64,0,-0.0121,70.75,0,-0.0063,43.87,1,0.0425,135,0,-0.0008,126.86,0,-0.0009,94.35,0,-0.0036,87.48,1,0.0034,33.2,0,-0.0292,269.49,1,0.0039,58.33,1,0.0364,43.74,0,-0.0073,43.35,0,-0.0089,54.6,0,-0.0029,51.57,0,-0.0025,25.75,0,-0.0172,51.865,0,-0.0074,134.02,1,0.0074,75.52,1,0.0039
60.17,1,0.0022,155.59,0,-0.0055,33.47,0,-0.0042,168.32,1,0.0064,38.4,0,-0.0141,67.21,0,-0.0201,81.88,0,-0.0199,14.85,1,0.0143,69.81,0,-0.0133,43.92,1,0.0011,134.85,0,-0.0011,124.79,0,-0.0163,94.07,0,-0.003,91.3,1,0.0437,33.48,1,0.0084,269.6,1,0.0004,58.16,0,-0.0029,45.03,1,0.0295,43.48,1,0.003,53.82,0,-0.0143,52.21,1,0.0124,24.95,0,-0.0311,51.91,1,0.0009,133.36,0,-0.0049,75.76,1,0.0032
58.02,0,-0.0357,157.25,1,0.0107,33.45,0,-0.0006,170.12,1,0.0107,38.01,0,-0.0102,68.08,1,0.0129,81.42,0,-0.0056,14.17,0,-0.0458,69.86,1,0.0007,43.91,0,-0.0002,134.61,0,-0.0018,123.37,0,-0.0114,94.78,1,0.0075,91.86,1,0.0061,33.15,0,-0.0099,270.51,1,0.0034,58.34,1,0.0031,45.05,1,0.0004,43.28,0,-0.0046,54.11,1,0.0054,52.31,1,0.0019,25.15,1,0.008,56.69,1,0.0921,134.34,1,0.0073,76.34,1,0.0077
60.4,1,0.041,156.6,0,-0.0041,33.48,1,0.0009,171.06,1,0.0055,38.56,1,0.0145,67.8,0,-0.0041,84.16,1,0.0337,14.29,1,0.0085,69.8,0,-0.0009,44.51,1,0.0137,134.84,1,0.0017,123.9,1,0.0043,95.92,1,0.012,92.86,1,0.0109,33.77,1,0.0187,273.03,1,0.0093,58.4,1,0.001,44.83,0,-0.0049,43.08,0,-0.0046,54.66,1,0.0102,51.77,0,-0.0103,25.1,0,-0.002,54.79,0,-0.0335,134.33,0,-0.0001,76.5,1,0.0021
60.6,1,0.0033,156.38,0,-0.0014,33.45,0,-0.0009,170.39,0,-0.0039,38.57,1,0.0003,67.21,0,-0.0087,80.78,0,-0.0402,14.59,1,0.021,69.72,0,-0.0011,44.94,1,0.0097,135.12,1,0.0021,123.55,0,-0.0028,95.36,0,-0.0058,92.61,0,-0.0027,33.97,1,0.0059,272.5,0,-0.0019,57.48,0,-0.0158,44.59,0,-0.0054,43.02,0,-0.0014,54.8,1,0.0026,52,1,0.0044,24.9,0,-0.008,53.75,0,-0.019,134.95,1,0.0046,76.12,0,-0.005
59.88,0,-0.0119,157.46,1,0.0069,33.38,0,-0.0021,172.12,1,0.0102,38.22,0,-0.0091,67.61,1,0.006,81.91,1,0.014,14.4,0,-0.013,69.03,0,-0.0099,47.08,1,0.0476,135.6,1,0.0036,123.12,0,-0.0035,94.95,0,-0.0043,92.98,1,0.004,34.26,1,0.0085,273.87,1,0.005,58.28,1,0.0139,44.3,0,-0.0065,42.83,0,-0.0044,54.2,0,-0.0109,51.58,0,-0.0081,24.75,0,-0.006,53.56,0,-0.0035,133.77,0,-0.0087,76.72,1,0.0079
61.33,1,0.0242,160.28,1,0.0179,33.03,0,-0.0105,170.97,0,-0.0067,38.45,1,0.006,66.92,0,-0.0102,82.46,1,0.0067,14.7,1,0.0208,70.01,1,0.0142,47.3,1,0.0047,136.15,1,0.0041,123.02,0,-0.0008,94.71,0,-0.0025,94.08,1,0.0118,34.23,0,-0.0009,271.74,0,-0.0078,58.37,1,0.0015,44.25,0,-0.0011,43.1,1,0.0063,54.63,1,0.0079,51.97,1,0.0076,24.85,1,0.004,53.86,1,0.0056,134.17,1,0.003,76.7,0,-0.0003
61.07,0,-0.0042,158.54,0,-0.0109,33.04,1,0.0003,171.01,1,0.0002,38.44,0,-0.0003,66.71,0,-0.0031,81.97,0,-0.0059,14.48,0,-0.015,71.5,1,0.0213,46.54,0,-0.0161,136.29,1,0.001,121.24,0,-0.0145,94.42,0,-0.0031,92.9,0,-0.0125,34.11,0,-0.0035,272.09,1,0.0013,58.09,0,-0.0048,44.66,1,0.0093,42.87,0,-0.0053,54.62,0,-0.0002,51.64,0,-0.0063,24.85,0,0,53.89,1,0.0006,134.64,1,0.0035,76.13,0,-0.0074
60.87,0,-0.0033,160.81,1,0.0143,33.01,0,-0.0009,171.52,1,0.003,38.49,1,0.0013,66.06,0,-0.0097,81.04,0,-0.0113,14.33,0,-0.0104,71.85,1,0.0049,45.83,0,-0.0153,136.84,1,0.004,120.94,0,-0.0025,94.06,0,-0.0038,92.93,1,0.0003,33.62,0,-0.0144,271.26,0,-0.0031,57.22,0,-0.015,44.87,1,0.0047,42.73,0,-0.0033,54.35,0,-0.0049,51.41,0,-0.0045,24.4,0,-0.0181,53.405,0,-0.009,135.55,1,0.0068,75.71,0,-0.0055
61.31,1,0.0072,160.02,0,-0.0049,33.12,1,0.0033,172.26,1,0.0043,38.59,1,0.0026,65.95,0,-0.0017,82.53,1,0.0184,14.54,1,0.0147,71.66,0,-0.0026,46.68,1,0.0185,137.6,1,0.0056,120.53,0,-0.0034,95.73,1,0.0178,92.61,0,-0.0034,33.82,1,0.0059,272.35,1,0.004,58.03,1,0.0142,45.81,1,0.0209,43.43,1,0.0164,55,1,0.012,51.77,1,0.007,24.8,1,0.0164,54.04,1,0.0119,136.13,1,0.0043,76.29,1,0.0077
60.53,0,-0.0127,159.41,0,-0.0038,32.6,0,-0.0157,172.27,1,0.0001,38.19,0,-0.0104,65.72,0,-0.0035,83.06,1,0.0064,14.43,0,-0.0076,71.6,0,-0.0008,46.94,1,0.0056,138.03,1,0.0031,120.89,1,0.003,95.93,1,0.0021,91.9,0,-0.0077,33.42,0,-0.0118,271.65,0,-0.0026,58.27,1,0.0041,45.51,0,-0.0065,43.38,0,-0.0012,54.83,0,-0.0031,51.96,1,0.0037,24.45,0,-0.0141,54.18,1,0.0026,135.9,0,-0.0017,75.11,0,-0.0155
60.27,0,-0.0043,153.2,0,-0.039,32.23,0,-0.0113,170.97,0,-0.0075,37.46,0,-0.0191,64.51,0,-0.0184,79.98,0,-0.0371,14.35,0,-0.0055,72.26,1,0.0092,44.92,0,-0.043,134.33,0,-0.0268,120.44,0,-0.0037,98.12,1,0.0228,92.1,1,0.0022,32.42,0,-0.0299,269.24,0,-0.0089,57.04,0,-0.0211,44.86,0,-0.0143,40.97,0,-0.0556,55.33,1,0.0091,50.46,0,-0.0289,24.3,0,-0.0061,53.31,0,-0.0161,136.45,1,0.004,75.12,1,0.0001
60.29,1,0.0003,155.7,1,0.0163,32.22,0,-0.0003,171.74,1,0.0045,37.95,1,0.0131,64.43,0,-0.0012,80.41,1,0.0054,14.12,0,-0.016,72.93,1,0.0093,44.65,0,-0.006,134.54,1,0.0016,120.27,0,-0.0014,98.65,1,0.0054,91.38,0,-0.0078,32.47,1,0.0015,267.32,0,-0.0071,57.29,1,0.0044,45,1,0.0031,41.31,1,0.0083,54.77,0,-0.0101,50.74,1,0.0055,24.55,1,0.0103,53.63,1,0.006,136.94,1,0.0036,77.54,1,0.0322
60.64,1,0.0058,157.02,1,0.0085,32.46,1,0.0074,171.53,0,-0.0012,38.24,1,0.0076,64.23,0,-0.0031,81.1,1,0.0086,14.53,1,0.029,73.24,1,0.0043,45.22,1,0.0128,136.43,1,0.014,121.01,1,0.0062,99.44,1,0.008,92.37,1,0.0108,32.72,1,0.0077,272.79,1,0.0205,58.04,1,0.0131,45.73,1,0.0162,41.8,1,0.0119,55.24,1,0.0086,51.1,1,0.0071,24.5,0,-0.002,53.75,1,0.0022,137.29,1,0.0026,78.77,1,0.0159
60.59,0,-0.0008,157.16,1,0.0009,32.12,0,-0.0105,172.1,1,0.0033,38.25,1,0.0003,64.36,1,0.002,80.3,0,-0.0099,14.44,0,-0.0062,73.4,1,0.0022,46.21,1,0.0219,138.86,1,0.0178,121.03,1,0.0002,99.91,1,0.0047,92.95,1,0.0063,32.92,1,0.0061,277.03,1,0.0155,58.92,1,0.0152,46.11,1,0.0083,41.66,0,-0.0033,55.41,1,0.0031,51.44,1,0.0067,24.7,1,0.0082,54.08,1,0.0061,138.35,1,0.0077,78.55,0,-0.0028
61.56,1,0.016,157.95,1,0.005,32.14,1,0.0006,171.83,0,-0.0016,38.31,1,0.0016,64.69,1,0.0051,80.57,1,0.0034,14.56,1,0.0083,73.25,0,-0.002,46.66,1,0.0097,139.52,1,0.0048,121.84,1,0.0067,100.78,1,0.0087,91.99,0,-0.0103,33.22,1,0.0091,278.36,1,0.0048,59.64,1,0.0122,46.05,0,-0.0013,42.42,1,0.0182,55.69,1,0.0051,51.96,1,0.0101,24.9,1,0.0081,54.15,1,0.0013,138.96,1,0.0044,78.49,0,-0.0008
61.16,0,-0.0065,157.75,0,-0.0013,32.05,0,-0.0028,172.33,1,0.0029,38.15,0,-0.0042,64.31,0,-0.0059,81.63,1,0.0132,14.53,0,-0.0021,73.53,1,0.0038,46.77,1,0.0024,141.12,1,0.0115,121.87,1,0.0002,101.17,1,0.0039,93.03,1,0.0113,33.2,0,-0.0006,280.05,1,0.0061,59.58,0,-0.001,46.11,1,0.0013,42.63,1,0.005,55.87,1,0.0032,51.79,0,-0.0033,24.65,0,-0.01,53.9,0,-0.0046,140.15,1,0.0086,78.15,0,-0.0043
60.71,0,-0.0074,163.05,1,0.0336,32.16,1,0.0034,172.9,1,0.0033,38.23,1,0.0021,64.56,1,0.0039,80.67,0,-0.0118,13.5,0,-0.0709,73.16,0,-0.005,48.02,1,0.0267,142.85,1,0.0123,122,1,0.0011,102.78,1,0.0159,93.59,1,0.006,32.6,0,-0.0181,282.06,1,0.0072,60.92,1,0.0225,46.53,1,0.0091,42.63,0,0,55.9,1,0.0005,51.77,0,-0.0004,24.9,1,0.0101,52.17,0,-0.0321,140.7,1,0.0039,78.31,1,0.002
61,1,0.0048,162.43,0,-0.0038,32.14,0,-0.0006,173.42,1,0.003,38.12,0,-0.0029,64.5,0,-0.0009,80.73,1,0.0007,13.52,1,0.0015,72.53,0,-0.0086,48.74,1,0.015,141.89,0,-0.0067,121.35,0,-0.0053,102.81,1,0.0003,93.7,1,0.0012,33.07,1,0.0144,283.65,1,0.0056,60.67,0,-0.0041,46.44,0,-0.0019,42.84,1,0.0049,55.79,0,-0.002,51.44,0,-0.0064,24.8,0,-0.004,53.68,1,0.0289,140.71,1,0.0001,78.13,0,-0.0023
60.12,0,-0.0144,163.22,1,0.0049,32.13,0,-0.0003,173.25,0,-0.001,38.55,1,0.0113,64.49,0,-0.0002,80.56,0,-0.0021,13.12,0,-0.0296,72.5,0,-0.0004,47.96,0,-0.016,142.41,1,0.0037,120.82,0,-0.0044,103.52,1,0.0069,93.99,1,0.0031,33.53,1,0.0139,280.09,0,-0.0126,59.48,0,-0.0196,46.36,0,-0.0017,42.28,0,-0.0131,55.83,1,0.0007,51.1,0,-0.0066,24.1,0,-0.0282,51.2,0,-0.0462,140.65,0,-0.0004,78.15,1,0.0003
